350	0.014202
351	0.014275
352	0.014342
353	0.014404
354	0.014461
355	0.014516
356	0.014568
357	0.014618
358	0.014666
359	0.014705
360	0.014730
361	0.014793
362	0.014884
363	0.014998
364	0.015125
365	0.015253
366	0.015373
367	0.015481
368	0.015575
369	0.015665
370	0.015762
371	0.015871
372	0.015994
373	0.016127
374	0.016270
375	0.016422
376	0.016571
377	0.016703
378	0.016816
379	0.016920
380	0.017026
381	0.017147
382	0.017284
383	0.017439
384	0.017613
385	0.017803
386	0.018000
387	0.018206
388	0.018425
389	0.018660
390	0.018905
391	0.019154
392	0.019413
393	0.019695
394	0.019998
395	0.020306
396	0.020607
397	0.020900
398	0.021183
399	0.021452
400	0.021704
401	0.021943
402	0.022183
403	0.022435
404	0.022702
405	0.022988
406	0.023297
407	0.023630
408	0.023983
409	0.024345
410	0.024707
411	0.025067
412	0.025426
413	0.025781
414	0.026131
415	0.026480
416	0.026832
417	0.027189
418	0.027548
419	0.027908
420	0.028264
421	0.028614
422	0.028953
423	0.029276
424	0.029587
425	0.029891
426	0.030192
427	0.030496
428	0.030804
429	0.031119
430	0.031437
431	0.031755
432	0.032067
433	0.032366
434	0.032650
435	0.032918
436	0.033176
437	0.033427
438	0.033677
439	0.033930
440	0.034188
441	0.034452
442	0.034722
443	0.034996
444	0.035271
445	0.035544
446	0.035815
447	0.036086
448	0.036355
449	0.036619
450	0.036876
451	0.037128
452	0.037375
453	0.037616
454	0.037851
455	0.038080
456	0.038298
457	0.038505
458	0.038703
459	0.038891
460	0.039072
461	0.039246
462	0.039412
463	0.039571
464	0.039727
465	0.039883
466	0.040042
467	0.040201
468	0.040358
469	0.040512
470	0.040664
471	0.040814
472	0.040965
473	0.041115
474	0.041264
475	0.041413
476	0.041564
477	0.041717
478	0.041871
479	0.042024
480	0.042176
481	0.042328
482	0.042482
483	0.042643
484	0.042812
485	0.042989
486	0.043174
487	0.043370
488	0.043579
489	0.043805
490	0.044046
491	0.044301
492	0.044566
493	0.044847
494	0.045149
495	0.045475
496	0.045825
497	0.046201
498	0.046601
499	0.047025
500	0.047474
501	0.047948
502	0.048450
503	0.048979
504	0.049532
505	0.050113
506	0.050727
507	0.051379
508	0.052073
509	0.052807
510	0.053580
511	0.054394
512	0.055257
513	0.056173
514	0.057148
515	0.058178
516	0.059259
517	0.060383
518	0.061541
519	0.062730
520	0.063943
521	0.065173
522	0.066413
523	0.067658
524	0.068904
525	0.070144
526	0.071374
527	0.072589
528	0.073781
529	0.074940
530	0.076056
531	0.077118
532	0.078117
533	0.079050
534	0.079915
535	0.080715
536	0.081456
537	0.082146
538	0.082792
539	0.083405
540	0.084000
541	0.084596
542	0.085209
543	0.085849
544	0.086521
545	0.087227
546	0.087965
547	0.088728
548	0.089502
549	0.090272
550	0.091016
551	0.091706
552	0.092301
553	0.092754
554	0.093019
555	0.093063
556	0.092870
557	0.092442
558	0.091798
559	0.090977
560	0.090032
561	0.089031
562	0.088046
563	0.087145
564	0.086378
565	0.085770
566	0.085326
567	0.085039
568	0.084888
569	0.084847
570	0.084874
571	0.084913
572	0.084902
573	0.084785
574	0.084525
575	0.084110
576	0.083557
577	0.082912
578	0.082238
579	0.081614
580	0.081117
581	0.080803
582	0.080688
583	0.080744
584	0.080913
585	0.081119
586	0.081285
587	0.081352
588	0.081287
589	0.081090
590	0.080791
591	0.080440
592	0.080097
593	0.079813
594	0.079626
595	0.079550
596	0.079577
597	0.079686
598	0.079848
599	0.080024
600	0.080171
601	0.080246
602	0.080221
603	0.080087
604	0.079854
605	0.079546
606	0.079192
607	0.078821
608	0.078459
609	0.078125
610	0.077829
611	0.077571
612	0.077341
613	0.077124
614	0.076905
615	0.076681
616	0.076454
617	0.076236
618	0.076036
619	0.075863
620	0.075720
621	0.075607
622	0.075521
623	0.075463
624	0.075432
625	0.075426
626	0.075440
627	0.075473
628	0.075523
629	0.075586
630	0.075653
631	0.075716
632	0.075770
633	0.075809
634	0.075826
635	0.075811
636	0.075759
637	0.075665
638	0.075526
639	0.075344
640	0.075116
641	0.074847
642	0.074544
643	0.074216
644	0.073875
645	0.073535
646	0.073211
647	0.072912
648	0.072646
649	0.072415
650	0.072215
651	0.072036
652	0.071863
653	0.071682
654	0.071480
655	0.071248
656	0.070977
657	0.070664
658	0.070309
659	0.069916
660	0.069498
661	0.069069
662	0.068641
663	0.068222
664	0.067822
665	0.067447
666	0.067104
667	0.066800
668	0.066537
669	0.066317
670	0.066140
671	0.066008
672	0.065924
673	0.065890
674	0.065905
675	0.065968
676	0.066080
677	0.066241
678	0.066453
679	0.066725
680	0.067073
681	0.067518
682	0.068079
683	0.068767
684	0.069591
685	0.070558
686	0.071672
687	0.072938
688	0.074359
689	0.075940
690	0.077687
691	0.079608
692	0.081711
693	0.084005
694	0.086497
695	0.089187
696	0.092071
697	0.095137
698	0.098369
699	0.101750
700	0.105260
701	0.108878
702	0.112591
703	0.116388
704	0.120261
705	0.124209
706	0.128233
707	0.132345
708	0.136563
709	0.140898
710	0.145356
711	0.149945
712	0.154676
713	0.159576
714	0.164674
715	0.169992
716	0.175540
717	0.181321
718	0.187337
719	0.193588
720	0.200066
721	0.206761
722	0.213649
723	0.220706
724	0.227909
725	0.235250
726	0.242727
727	0.250338
728	0.258062
729	0.265865
730	0.273702
731	0.281531
732	0.289315
733	0.297020
734	0.304616
735	0.312071
736	0.319356
737	0.326445
738	0.333312
739	0.339936
740	0.346301
741	0.352391
742	0.358191
743	0.363692
744	0.368891
745	0.373789
746	0.378388
747	0.382696
748	0.386713
749	0.390439
750	0.393891
751	0.397126
752	0.400234
753	0.403295
754	0.406322
755	0.409249
756	0.411966
757	0.414363
758	0.416366
759	0.417952
760	0.419151
761	0.420033
762	0.420694
763	0.421251
764	0.421836
765	0.422568
766	0.423509
767	0.424639
768	0.425855
769	0.427034
770	0.428090
771	0.429000
772	0.429775
773	0.430446
774	0.431051
775	0.431620
776	0.432168
777	0.432707
778	0.433248
779	0.433797
780	0.434354
781	0.434915
782	0.435465
783	0.435987
784	0.436469
785	0.436900
786	0.437278
787	0.437605
788	0.437889
789	0.438146
790	0.438396
791	0.438662
792	0.438966
793	0.439312
794	0.439694
795	0.440097
796	0.440502
797	0.440897
798	0.441281
799	0.441665
800	0.442060
801	0.442477
802	0.442923
803	0.443397
804	0.443897
805	0.444419
806	0.444950
807	0.445458
808	0.445894
809	0.446206
810	0.446359
811	0.446354
812	0.446228
813	0.446049
814	0.445891
815	0.445814
816	0.445846
817	0.445990
818	0.446249
819	0.446626
820	0.447112
821	0.447667
822	0.448231
823	0.448746
824	0.449187
825	0.449558
826	0.449885
827	0.450195
828	0.450502
829	0.450805
830	0.451110
831	0.451432
832	0.451791
833	0.452202
834	0.452659
835	0.453140
836	0.453626
837	0.454106
838	0.454576
839	0.455037
840	0.455492
841	0.455947
842	0.456412
843	0.456897
844	0.457400
845	0.457907
846	0.458397
847	0.458850
848	0.459254
849	0.459606
850	0.459913
851	0.460189
852	0.460445
853	0.460690
854	0.460940
855	0.461213
856	0.461525
857	0.461882
858	0.462270
859	0.462654
860	0.462994
861	0.463266
862	0.463475
863	0.463645
864	0.463802
865	0.463968
866	0.464150
867	0.464352
868	0.464581
869	0.464848
870	0.465151
871	0.465472
872	0.465782
873	0.466064
874	0.466318
875	0.466561
876	0.466809
877	0.467072
878	0.467342
879	0.467606
880	0.467857
881	0.468096
882	0.468321
883	0.468528
884	0.468717
885	0.468888
886	0.469041
887	0.469181
888	0.469306
889	0.469402
890	0.469436
891	0.469375
892	0.469190
893	0.468872
894	0.468440
895	0.467939
896	0.467436
897	0.467004
898	0.466716
899	0.466627
900	0.466752
901	0.467061
902	0.467478
903	0.467906
904	0.468256
905	0.468475
906	0.468539
907	0.468453
908	0.468233
909	0.467915
910	0.467553
911	0.467198
912	0.466886
913	0.466698
914	0.466712
915	0.466955
