350,0.042382
351,0.042513
352,0.042645
353,0.042781
354,0.042918
355,0.043059
356,0.043202
357,0.043348
358,0.043497
359,0.043649
360,0.0438
361,0.043956
362,0.044113
363,0.044272
364,0.044434
365,0.0446
366,0.044773
367,0.044955
368,0.045147
369,0.045353
370,0.045574
371,0.045814
372,0.046072
373,0.046345
374,0.046625
375,0.046909
376,0.047201
377,0.047502
378,0.047815
379,0.048137
380,0.048469
381,0.04881
382,0.049162
383,0.049523
384,0.049886
385,0.050248
386,0.050604
387,0.050954
388,0.051302
389,0.051654
390,0.052014
391,0.052379
392,0.052745
393,0.053106
394,0.053461
395,0.053807
396,0.054138
397,0.054448
398,0.054731
399,0.054991
400,0.055234
401,0.055471
402,0.055712
403,0.055963
404,0.056228
405,0.056504
406,0.056792
407,0.057088
408,0.057394
409,0.057704
410,0.058017
411,0.058329
412,0.05864
413,0.05895
414,0.059263
415,0.059582
416,0.059909
417,0.060242
418,0.060582
419,0.060925
420,0.061272
421,0.061626
422,0.061988
423,0.062361
424,0.062748
425,0.063149
426,0.063564
427,0.063992
428,0.064433
429,0.064881
430,0.065331
431,0.065778
432,0.066217
433,0.066648
434,0.067072
435,0.067492
436,0.06791
437,0.068328
438,0.068745
439,0.069161
440,0.069575
441,0.069987
442,0.070396
443,0.070799
444,0.071194
445,0.07158
446,0.071959
447,0.072334
448,0.072704
449,0.07307
450,0.073433
451,0.073792
452,0.074146
453,0.074496
454,0.074841
455,0.075179
456,0.075509
457,0.075827
458,0.076133
459,0.076427
460,0.076709
461,0.076981
462,0.077245
463,0.077503
464,0.077757
465,0.078008
466,0.078256
467,0.078504
468,0.07875
469,0.078995
470,0.079239
471,0.079483
472,0.079728
473,0.079975
474,0.080225
475,0.080478
476,0.080734
477,0.080993
478,0.081254
479,0.081519
480,0.081793
481,0.082078
482,0.082376
483,0.082685
484,0.083007
485,0.083339
486,0.08368
487,0.084029
488,0.084385
489,0.084744
490,0.085104
491,0.085466
492,0.085831
493,0.086204
494,0.086587
495,0.086981
496,0.087387
497,0.087805
498,0.088235
499,0.088676
500,0.089128
501,0.08959
502,0.090061
503,0.09054
504,0.091027
505,0.091524
506,0.092032
507,0.092553
508,0.093086
509,0.093632
510,0.094193
511,0.094773
512,0.095375
513,0.096
514,0.096648
515,0.097317
516,0.098002
517,0.098698
518,0.0994
519,0.1001
520,0.10081
521,0.1015
522,0.1022
523,0.1029
524,0.1036
525,0.1043
526,0.105
527,0.10569
528,0.10638
529,0.10706
530,0.10772
531,0.10837
532,0.109
533,0.10962
534,0.11023
535,0.11084
536,0.11145
537,0.11207
538,0.11269
539,0.1133
540,0.11392
541,0.11453
542,0.11513
543,0.11573
544,0.11632
545,0.11689
546,0.11746
547,0.11802
548,0.11858
549,0.11912
550,0.11965
551,0.12017
552,0.12067
553,0.12114
554,0.1216
555,0.12206
556,0.12251
557,0.12299
558,0.12348
559,0.12398
560,0.12449
561,0.12498
562,0.12544
563,0.12585
564,0.12621
565,0.1265
566,0.12674
567,0.12694
568,0.12712
569,0.12731
570,0.12752
571,0.12775
572,0.12802
573,0.12831
574,0.12862
575,0.12894
576,0.12928
577,0.12962
578,0.12997
579,0.13032
580,0.13067
581,0.131
582,0.13132
583,0.13161
584,0.1319
585,0.13217
586,0.13246
587,0.13277
588,0.13309
589,0.13343
590,0.13377
591,0.13411
592,0.13443
593,0.13473
594,0.135
595,0.13524
596,0.13545
597,0.13564
598,0.13585
599,0.13608
600,0.13633
601,0.1366
602,0.13689
603,0.13717
604,0.13746
605,0.13773
606,0.13798
607,0.13821
608,0.13841
609,0.13858
610,0.13873
611,0.13887
612,0.139
613,0.13914
614,0.13928
615,0.13943
616,0.13958
617,0.13973
618,0.13989
619,0.14006
620,0.14023
621,0.14042
622,0.14061
623,0.14081
624,0.14101
625,0.14123
626,0.14145
627,0.14168
628,0.14191
629,0.14215
630,0.14239
631,0.14263
632,0.14286
633,0.14309
634,0.1433
635,0.1435
636,0.14368
637,0.14384
638,0.14399
639,0.14412
640,0.14424
641,0.14433
642,0.14441
643,0.14447
644,0.14453
645,0.14458
646,0.14465
647,0.14472
648,0.1448
649,0.1449
650,0.14501
651,0.14515
652,0.1453
653,0.14548
654,0.14565
655,0.14582
656,0.14598
657,0.14613
658,0.14627
659,0.14639
660,0.14649
661,0.14658
662,0.14665
663,0.14672
664,0.1468
665,0.1469
666,0.14702
667,0.14716
668,0.14731
669,0.14747
670,0.14765
671,0.14784
672,0.14805
673,0.14826
674,0.14849
675,0.14872
676,0.14896
677,0.14922
678,0.14949
679,0.14977
680,0.15005
681,0.15036
682,0.1507
683,0.15109
684,0.15155
685,0.15207
686,0.15265
687,0.15329
688,0.15398
689,0.15472
690,0.15555
691,0.15645
692,0.15746
693,0.15856
694,0.15976
695,0.16109
696,0.16253
697,0.16409
698,0.16576
699,0.16751
700,0.16932
701,0.17117
702,0.17306
703,0.17498
704,0.17693
705,0.17891
706,0.18089
707,0.18289
708,0.18489
709,0.1869
710,0.18889
711,0.19083
712,0.19269
713,0.19447
714,0.19621
715,0.19796
716,0.19976
717,0.20163
718,0.20355
719,0.20554
720,0.20757
721,0.20965
722,0.21175
723,0.21382
724,0.21582
725,0.21775
726,0.21963
727,0.2215
728,0.22341
729,0.22535
730,0.2273
731,0.22922
732,0.23108
733,0.23286
734,0.23457
735,0.23619
736,0.23772
737,0.23917
738,0.24053
739,0.24182
740,0.24306
741,0.24425
742,0.24537
743,0.24642
744,0.2474
745,0.24832
746,0.24917
747,0.24997
748,0.25073
749,0.25146
750,0.25217
751,0.25284
752,0.25346
753,0.25399
754,0.25445
755,0.25486
756,0.25525
757,0.25567
758,0.25611
759,0.2566
760,0.25713
761,0.2577
762,0.2583
763,0.2589
764,0.25946
765,0.25996
766,0.26038
767,0.26071
768,0.261
769,0.26129
770,0.26158
771,0.26187
772,0.26217
773,0.26248
774,0.2628
775,0.26312
776,0.26344
