350	0.045304
351	0.045527
352	0.045751
353	0.045976
354	0.046201
355	0.046427
356	0.046654
357	0.046883
358	0.047113
359	0.047345
360	0.047577
361	0.047813
362	0.048053
363	0.048290
364	0.048520
365	0.048744
366	0.048974
367	0.049217
368	0.049472
369	0.049739
370	0.050022
371	0.050322
372	0.050640
373	0.050971
374	0.051308
375	0.051646
376	0.051983
377	0.052322
378	0.052672
379	0.053037
380	0.053418
381	0.053816
382	0.054229
383	0.054654
384	0.055084
385	0.055512
386	0.055931
387	0.056339
388	0.056742
389	0.057154
390	0.057582
391	0.058028
392	0.058485
393	0.058947
394	0.059407
395	0.059859
396	0.060300
397	0.060721
398	0.061112
399	0.061468
400	0.061794
401	0.062103
402	0.062411
403	0.062735
404	0.063080
405	0.063445
406	0.063831
407	0.064236
408	0.064653
409	0.065072
410	0.065487
411	0.065897
412	0.066302
413	0.066707
414	0.067115
415	0.067527
416	0.067944
417	0.068365
418	0.068792
419	0.069225
420	0.069660
421	0.070095
422	0.070529
423	0.070963
424	0.071403
425	0.071853
426	0.072313
427	0.072778
428	0.073248
429	0.073722
430	0.074199
431	0.074677
432	0.075155
433	0.075629
434	0.076096
435	0.076556
436	0.077014
437	0.077475
438	0.077940
439	0.078409
440	0.078881
441	0.079352
442	0.079825
443	0.080300
444	0.080776
445	0.081249
446	0.081720
447	0.082186
448	0.082648
449	0.083105
450	0.083560
451	0.084012
452	0.084460
453	0.084902
454	0.085338
455	0.085766
456	0.086183
457	0.086591
458	0.086988
459	0.087372
460	0.087740
461	0.088094
462	0.088436
463	0.088769
464	0.089097
465	0.089422
466	0.089745
467	0.090067
468	0.090389
469	0.090711
470	0.091033
471	0.091353
472	0.091672
473	0.091986
474	0.092297
475	0.092608
476	0.092926
477	0.093248
478	0.093575
479	0.093909
480	0.094253
481	0.094607
482	0.094973
483	0.095350
484	0.095737
485	0.096134
486	0.096540
487	0.096952
488	0.097375
489	0.097809
490	0.098256
491	0.098711
492	0.099173
493	0.099643
494	0.100124
495	0.100618
496	0.101124
497	0.101644
498	0.102176
499	0.102720
500	0.103274
501	0.103841
502	0.104420
503	0.105015
504	0.105625
505	0.106249
506	0.106888
507	0.107547
508	0.108226
509	0.108925
510	0.109644
511	0.110385
512	0.111151
513	0.111942
514	0.112759
515	0.113597
516	0.114451
517	0.115318
518	0.116196
519	0.117083
520	0.117977
521	0.118874
522	0.119774
523	0.120675
524	0.121575
525	0.122470
526	0.123359
527	0.124235
528	0.125096
529	0.125938
530	0.126759
531	0.127560
532	0.128345
533	0.129116
534	0.129873
535	0.130619
536	0.131352
