350	0.007687
351	0.007760
352	0.007822
353	0.007876
354	0.007923
355	0.007963
356	0.007995
357	0.008019
358	0.008031
359	0.008031
360	0.008042
361	0.008100
362	0.008164
363	0.008228
364	0.008287
365	0.008335
366	0.008371
367	0.008392
368	0.008396
369	0.008392
370	0.008399
371	0.008430
372	0.008486
373	0.008556
374	0.008630
375	0.008705
376	0.008774
377	0.008831
378	0.008879
379	0.008930
380	0.008999
381	0.009096
382	0.009218
383	0.009352
384	0.009492
385	0.009636
386	0.009775
387	0.009905
388	0.010033
389	0.010167
390	0.010313
391	0.010477
392	0.010674
393	0.010915
394	0.011192
395	0.011481
396	0.011761
397	0.012020
398	0.012260
399	0.012487
400	0.012708
401	0.012922
402	0.013138
403	0.013366
404	0.013614
405	0.013883
406	0.014171
407	0.014467
408	0.014756
409	0.015036
410	0.015317
411	0.015607
412	0.015900
413	0.016185
414	0.016457
415	0.016720
416	0.016982
417	0.017247
418	0.017510
419	0.017760
420	0.017992
421	0.018206
422	0.018411
423	0.018615
424	0.018823
425	0.019032
426	0.019237
427	0.019432
428	0.019622
429	0.019810
430	0.019998
431	0.020182
432	0.020359
433	0.020526
434	0.020682
435	0.020832
436	0.020979
437	0.021123
438	0.021266
439	0.021408
440	0.021551
441	0.021696
442	0.021842
443	0.021989
444	0.022134
445	0.022274
446	0.022411
447	0.022546
448	0.022678
449	0.022807
450	0.022937
451	0.023070
452	0.023206
453	0.023343
454	0.023476
455	0.023603
456	0.023719
457	0.023824
458	0.023919
459	0.024005
460	0.024085
461	0.024159
462	0.024231
463	0.024303
464	0.024379
465	0.024460
466	0.024545
467	0.024628
468	0.024709
469	0.024786
470	0.024858
471	0.024925
472	0.024986
473	0.025043
474	0.025100
475	0.025161
476	0.025228
477	0.025299
478	0.025371
479	0.025441
480	0.025512
481	0.025586
482	0.025664
483	0.025743
484	0.025822
485	0.025902
486	0.025987
487	0.026084
488	0.026198
489	0.026328
490	0.026471
491	0.026622
492	0.026782
493	0.026953
494	0.027139
495	0.027339
496	0.027550
497	0.027771
498	0.028003
499	0.028251
500	0.028520
501	0.028811
502	0.029123
503	0.029455
504	0.029807
505	0.030181
506	0.030582
507	0.031010
508	0.031467
509	0.031949
510	0.032455
511	0.032988
512	0.033555
513	0.034157
514	0.034790
515	0.035451
516	0.036135
517	0.036840
518	0.037562
519	0.038297
520	0.039044
521	0.039799
522	0.040560
523	0.041322
524	0.042082
525	0.042837
526	0.043582
