350,0.0081387
351,0.0081324
352,0.0081269
353,0.008122
354,0.0081185
355,0.0081167
356,0.0081167
357,0.0081185
358,0.0081214
359,0.0081233
360,0.0081244
361,0.0081455
362,0.0081795
363,0.008222
364,0.0082691
365,0.0083155
366,0.0083573
367,0.0083949
368,0.0084301
369,0.008462
370,0.0084904
371,0.0085174
372,0.0085486
373,0.0085857
374,0.0086294
375,0.0086801
376,0.0087361
377,0.0087949
378,0.0088571
379,0.0089249
380,0.0090024
381,0.0090913
382,0.0091893
383,0.0092911
384,0.0093934
385,0.0094945
386,0.0095952
387,0.0096979
388,0.0098068
389,0.0099271
390,0.010062
391,0.010212
392,0.010375
393,0.010554
394,0.010747
395,0.010947
396,0.011151
397,0.011354
398,0.011553
399,0.011746
400,0.011935
401,0.012124
402,0.012317
403,0.012518
404,0.012727
405,0.012943
406,0.013163
407,0.01339
408,0.013623
409,0.013863
410,0.014109
411,0.014359
412,0.014608
413,0.014852
414,0.015089
415,0.015321
416,0.015549
417,0.015773
418,0.01599
419,0.016198
420,0.016399
421,0.016594
422,0.016785
423,0.016975
424,0.017163
425,0.017346
426,0.017524
427,0.017695
428,0.017862
429,0.018024
430,0.018182
431,0.018334
432,0.018479
433,0.018617
434,0.018749
435,0.018879
436,0.019007
437,0.019133
438,0.019258
439,0.019382
440,0.019504
441,0.019628
442,0.019753
443,0.01988
444,0.020005
445,0.020129
446,0.020255
447,0.020381
448,0.020509
449,0.020635
450,0.02076
451,0.020882
452,0.021001
453,0.021117
454,0.021228
455,0.021333
456,0.021432
457,0.021523
458,0.021606
459,0.021683
460,0.021756
461,0.021825
462,0.021891
463,0.021954
464,0.022016
465,0.022079
466,0.022141
467,0.022203
468,0.022266
469,0.022328
470,0.02239
471,0.02245
472,0.022511
473,0.02257
474,0.02263
475,0.022688
476,0.022745
477,0.0228
478,0.022854
479,0.022909
480,0.022966
481,0.023027
482,0.023092
483,0.02316
484,0.023231
485,0.023306
486,0.023387
487,0.023477
488,0.023575
489,0.023682
490,0.023798
491,0.023924
492,0.02406
493,0.024209
494,0.024372
495,0.024548
496,0.024736
497,0.024938
498,0.025154
499,0.025386
500,0.025636
501,0.025903
502,0.02619
503,0.026497
504,0.026824
505,0.02717
506,0.027539
507,0.027932
508,0.028348
509,0.028789
510,0.029254
511,0.029746
512,0.030269
513,0.030824
514,0.031412
515,0.032032
516,0.032678
517,0.033349
518,0.034039
519,0.034742
520,0.035457
521,0.036179
522,0.036904
523,0.037629
524,0.03835
525,0.039061
526,0.03976
527,0.040443
528,0.041106
529,0.041745
530,0.042356
531,0.042937
532,0.043486
533,0.044005
534,0.044495
535,0.04496
536,0.045399
537,0.045811
538,0.0462
539,0.046568
540,0.046921
541,0.047262
542,0.047593
543,0.047914
544,0.048227
545,0.048531
546,0.048827
547,0.049112
548,0.049383
549,0.049635
550,0.049863
551,0.050061
552,0.050224
553,0.050346
554,0.050422
555,0.050448
556,0.050422
557,0.050348
558,0.050229
559,0.050073
560,0.049884
561,0.049667
562,0.049424
563,0.049159
564,0.048878
565,0.048586
566,0.048288
567,0.047987
568,0.047681
569,0.047372
570,0.047064
571,0.04676
572,0.046462
573,0.046172
574,0.045887
575,0.045607
